Artists,Album,Date,Year,Score,Tags,Genres
nick cave & the bad seeds,Skeleton Tree,19-Sep-16,2016,8,"['skeleton tree', 'bad seed', 'singer-songwriter', 'spoken word', 'art rock', 'drone', 'other', '8/10']","rock,singer-songwriter"
noname,Telefone,10-Aug-16,2016,8,"['mixtape', 'rap', 'hip hop', 'jazz rap', 'neo-soul', '8/10']","hip hop,soul,jazz"
preoccupations,Preoccupations,23-Sep-16,2016,8,"['jagjaguwar', 'rock', 'post-punk', 'noise rock', 'indie', 'art rock', 'darkwave', '8/10']","rock,punk"
radiohead,A Moon Shaped Pool,10-May-16,2016,8,"['xl', 'rock', 'chamber pop', 'ambient', '8/10']","pop,ambient,rock"
regina spektor,Remember Us to Life,6-Oct-16,2016,8,"['pop', 'singer-songwriter', 'chamber pop', 'indie', 'sire', '8/10']","pop,singer-songwriter"
run the jewels,RTJ3,30-Dec-16,2016,8,"['el-p', 'killer mike', 'self-released', 'rap', 'hip hop', 'hardcore hip hop', 'political', '8/10', 'big quint']",hip hop
show me the body,Body War,4-Aug-16,2016,8,"['letter racer', 'rock', 'punk', 'sludge metal', 'noise rock', 'rap', '8/10', 'hip hop']","hip hop,rock,punk,metal"
solange,A Seat at the Table,12-Oct-16,2016,8,"['columbia', 'pop', 'neo-soul', 'alternative r&b', '8/10']","pop,r&b,soul"
street sects,End Position,21-Sep-16,2016,8,"['the flenser', 'loud rock', 'extreme', 'power electronics', 'noisecore', 'electro-industrial', 'synth punk', 'cybergrind', '8/10']","electronic,rock,punk"
sturgill simpson,A Sailor's Guide to Earth,26-Apr-16,2016,8,"['atlantic', 'country', 'soul', 'southern', 'chamber pop', 'singer-songwriter', 'other', '8/10']","pop,soul,singer-songwriter,country"
swain,The Long Dark Blue,8-Nov-16,2016,8,"['end hits', 'netherlands', 'punk', 'post-hardcore', 'grunge', 'rock', '8/10', 'loved']","rock,punk"
the drones,Feelin Kinda Free,18-Mar-16,2016,8,"['australia', 'tfs', 'rock', 'post-punk', 'experimental rock', 'punk blues', 'noise rock', '8/10']","rock,punk,experimental"
thee oh sees,A Weird Exits,19-Aug-16,2016,8,"['castle face', 'rock', 'garage punk', 'garage rock', 'psychedelic', 'noise rock', '8/10']","rock,punk,psychedelic"
touche amore,Stage Four,22-Sep-16,2016,8,"['epitaph', 'loud rock', 'screamo', 'post-hardcore', '8/10']",rock
ty segall,Emotional Mugger,18-Jan-16,2016,8,"['drag city', 'rock', 'noise rock', 'garage rock', 'punk', 'psych rock', '8/10']","rock,punk"
various artists,Southern Family,31-Mar-16,2016,8,"['compilation', 'elektra', 'country', 'folk', 'rock', 'soul', '8/10']","soul,rock,folk,country"
vektor,Terminal Redux,11-May-16,2016,8,"['earache', 'loud rock', 'thrash', 'black metal', 'progressive', '8/10']","rock,metal"
weezer,Weezer (The White Album),5-Apr-16,2016,8,"['rock', 'power pop', '8/10']","pop,rock"
xenia rubinos,Black Terry Cat,11-Jun-16,2016,8,"['anti', 'pop', 'art pop', 'alternative r&b', 'neo-soul', '8/10']","pop,r&b,soul"
yg,Still Brazy,20-Jun-16,2016,8,"['def jam', 'rap', 'hip hop', 'west coast', 'g-funk', '8/10']","hip hop,funk"
alex cameron,Forced Witness,15-Sep-17,2017,8,"['secretly canadian', 'pop', 'new wave', 'synthpop', 'soft rock', '8/10']","pop,rock"
algiers,The Underside of Power,29-Jun-17,2017,8,"['matador', 'rock', 'post-punk', 'post-industrial', 'gospel', 'punk blues', '8/10']","rock,punk"
alvvays,Antisocialites,13-Sep-17,2017,8,"['polyvinyl', 'pop', 'indie pop', 'jangle pop', 'twee pop', 'dream pop', '8/10']",pop
ariel pink,Dedicated to Bobby Jameson,20-Sep-17,2017,8,"['mexican summer', 'pop', 'hypnagogic pop', '8/10']",pop
billy woods,Known Unknowns,14-Jul-17,2017,8,"['backwoodz studioz', 'rap', 'hip hop', 'abstract hip hop', 'east coast', 'myke c-town', '8/10']",hip hop
brockhampton,Saturation III,15-Dec-17,2017,8,"['question everything', 'rap', 'hip hop', 'pop rap', 'experimental hip hop', 'alternative r&b', 'hardcore hip hop', '8/10']","hip hop,pop,r&b,experimental"
brockhampton,Saturation II,29-Aug-17,2017,8,"['empire', 'rap', 'hip hop', 'pop rap', 'alternative r&b', 'west coast', '8/10']","hip hop,pop,r&b"
code orange,Forever,19-Jan-17,2017,8,"['roadrunner', 'loud rock', 'metalcore', 'alternative metal', 'industrial', '8/10']","rock,metal"
converge,The Dusk in Us,9-Nov-17,2017,8,"['epitaph', 'deathwish', 'loud rock', 'metalcore', '8/10']","rock,metal"
death from above,Outrage! Is Now,11-Sep-17,2017,8,"['last gang', 'rock', 'alternative rock', 'hard rock', 'dance-punk', 'post-hardcore', '8/10']","dance,rock,punk"
dying fetus,Wrong One to Fuck With,3-Aug-17,2017,8,"['relapse', 'loud rock', 'brutal death metal', 'technical death metal', 'deathgrind', '8/10']","rock,metal"
elder,Reflections of a Floating World,24-Jun-17,2017,8,"['stickman', 'loud rock', 'stoner rock', 'doom metal', 'heavy psych', 'progressive rock', '8/10']","rock,metal"
feist,Pleasure,3-May-17,2017,8,"['interscope', 'indie', 'singer-songwriter', 'folk rock', '8/10']","rock,singer-songwriter,folk"
fleet foxes,Crack-Up,28-Jun-17,2017,8,"['nonesuch', 'other', 'folk', 'chamber folk', 'progressive folk', 'psychedelic folk', '8/10']","psychedelic,folk"
forest swords,Compassion,18-May-17,2017,8,"['ninja tune', 'electronic', 'ambient dub', 'tribal ambient', 'neo-psychedelia', '8/10']","electronic,ambient"
guerilla toss,GT ULTRA,5-Jul-17,2017,8,"['dfa', 'pop', 'art pop', 'dance-punk', 'psychedelic pop', 'zolo', 'new wave', '8/10']","pop,dance,punk,psychedelic"
ibibio sound machine,Uyai,1-Apr-17,2017,8,"['merge', 'uk', 'afrobeat', 'funk', 'edm', 'electronic', 'synthpop', '8/10']","pop,electronic,funk"
idles,Brutalism,16-Mar-17,2017,8,"['uk', 'balley', 'loud rock', 'punk', 'hardcore', 'post-punk', '8/10']","rock,punk"
iglooghost,Neo Wax Bloom,5-Oct-17,2017,8,"['brainfeeder', 'electronic', 'wonky', 'uk bass', 'glitch hop', 'drill and bass', 'bubblegum bass', '8/10']",electronic
jay-z,4:44,7-Jul-17,2017,8,"['roc nation', 'rap', 'hip hop', 'east coast', 'jazz rap', '8/10']","hip hop,jazz"
joey bada$$,All-Amerikkkan Bada$$,10-Apr-17,2017,8,"['cinematic music group', 'pro era', 'rap', 'hip hop', 'east coast', 'political', 'jazz rap', 'pop rap', '8/10']","hip hop,pop,jazz"
kelela,Take Me Apart,11-Oct-17,2017,8,"['warp', 'pop', 'alternative r&b', 'art pop', 'uk bass', 'wonky', '8/10']","pop,r&b"
king gizzard & the lizard wizard,Flying Microtonal Banana,3-Mar-17,2017,8,"['flightless', 'australia', 'rock', 'microtonal', 'psychedelic', 'garage rock', '8/10']","rock,psychedelic"
kirin j callinan,Bravado,16-Jun-17,2017,8,"['terrible', 'pop', 'art pop', 'synthpop', 'eurodance', 'post-punk', '8/10']","pop,dance,punk"
nine inch nails,Not the Actual Events,9-Jan-17,2017,8,"['ep', 'null', 'rock', 'industrial', '8/10']",rock
oh sees,Orc,1-Sep-17,2017,8,"['oh sees', 'castle face', 'rock', 'psychedelic rock', 'garage rock', 'heavy psych', '8/10']","rock,psychedelic"
open mike eagle,Brick Body Kids Still Daydream,22-Sep-17,2017,8,"['mello music group', 'rap', 'hip hop', 'abstract hip hop', 'conscious hip hop', 'jazz rap', '8/10']","hip hop,jazz"
oxbow,Thin Black Duke,7-Aug-17,2017,8,"['hydra head', 'rock', 'art rock', 'experimental rock', 'noise rock', 'chamber music', '8/10']","rock,experimental"
pallbearer,Heartless,30-Mar-17,2017,8,"['profound lore', 'nuclear blast', 'loud rock', 'doom metal', '8/10']","rock,metal"
perfume genius,No Shape,15-May-17,2017,8,"['matador', 'pop', 'art pop', '8/10']",pop
primitive man,Caustic,21-Oct-17,2017,8,"['relapse', 'loud rock', 'doom metal', 'black metal', 'sludge metal', 'noise', '8/10']","rock,metal"
princess nokia,1992 Deluxe,10-Dec-17,2017,8,"['rough trade', 'rap', 'hip hop', 'east coast', 'trap', 'cloud rap', '8/10']",hip hop
protomartyr,Relatives in Descent,16-Oct-17,2017,8,"['domino', 'rock', 'post-punk', 'art punk', 'noise rock', '8/10']","rock,punk"
quelle chris,"Being You Is Great, I Wish I Could Be You More Often",16-Feb-17,2017,8,"['mello music group', 'rap', 'hip hop', 'abstract hip hop', 'jazz rap', '8/10']","hip hop,jazz"
rapsody,Laila's Wisdom,26-Sep-17,2017,8,"['jamla', 'rap', 'hip hop', 'conscious hip hop', 'neo-soul', '8/10']","hip hop,soul"
richard dawson,Peasant,17-Aug-17,2017,8,"['weird world', 'domino', 'singer-songwriter', 'avant-folk', 'freak folk', '8/10']","singer-songwriter,folk"
rosalia,Los Ángeles,1-Dec-17,2017,8,"['universal', 'contemporary folk', 'flamenco', 'singer-songwriter', '8/10']","singer-songwriter,folk"
sampha,Process,10-Feb-17,2017,8,"['young turks', 'pop', 'alternative r&b', 'neo-soul', 'uk bass', 'future garage', 'art pop', '8/10']","pop,r&b,soul"
sharon jones & the dap-kings,Soul of a Woman,24-Nov-17,2017,8,"['daptone', 'pop', 'soul', 'funk', 'soul of a woman', '8/10']","pop,soul,funk"
sinjin hawke,First Opus,1-Jun-17,2017,8,"['fractal fantasy', 'electronic', 'uk bass', 'wonky', 'footwork', 'juke', '8/10']",electronic
the mountain goats,Goths,22-Jun-17,2017,8,"['merge', 'other', 'singer-songwriter', 'indie pop', 'indie rock', 'goth', 'post-punk', '8/10']","pop,rock,punk,singer-songwriter"
"tyler, the creator",Flower Boy,24-Jul-17,2017,8,"['scum fuck flower boy', 'odd future', 'rap', 'hip hop', 'jazz rap', 'neo-soul', 'west coast', 'synth funk', 'experimental hip hop', '8/10']","hip hop,soul,jazz,funk,experimental"
uncommon nasa,Written at Night,9-Oct-17,2017,8,"['man bites dog', 'rap', 'hip hop', 'east coast', 'abstract hip hop', 'conscious hip hop', '8/10']",hip hop
xiu xiu,FORGET,8-Mar-17,2017,8,"['polyvinyl', 'pop', 'experimental pop', 'art pop', 'synth punk', 'post-industrial', 'experimental rock', 'noise pop', '8/10']","pop,rock,punk,experimental"
"young thug<,>carnage",Young Martha EP,29-Sep-17,2017,8,"['young martha', 'ep', 'rap', 'hip hop', 'trap', '8/10']",hip hop
anderson .paak,Oxnard,20-Nov-18,2018,8,"['aftermath', 'pop', 'neo-soul', 'funk', 'synth funk', 'rap', 'pop rap', 'west coast', '8/10', 'hip hop']","hip hop,pop,soul,funk"
andrew w.k.,You're Not Alone,7-Mar-18,2018,8,"['sony', 'rock', 'hard rock', 'arena rock', 'spoken word', 'power pop', 'rock opera', 'self-help', '8/10']","pop,rock"
anna von hausswolff,Dead Magic,10-Mar-18,2018,8,"['city slang', 'other', 'neoclassical', 'darkwave', 'experimental rock', 'drone', 'ambient', '8/10']","ambient,rock,experimental"
aphex twin,Collapse EP,17-Sep-18,2018,8,"['ep', 'warp', 'electronic', 'idm', 'footwork', '8/10']",electronic
armand hammer,Paraffin,6-Sep-18,2018,8,"['billy woods', 'elucid', 'backwoodz studioz', 'rap', 'hip hop', 'east coast', 'abstract hip hop', '8/10']",hip hop
"black thought<,>9th wonder","Streams of Thought, Vol. 1",15-Jun-18,2018,8,"['streams of thought', 'ep', 'rap', 'hip hop', 'east coast', 'boom bap', '8/10']",hip hop
blood orange,Negro Swan,30-Aug-18,2018,8,"['domino', 'pop', 'alternative r&b', 'synth funk', 'sophisti-pop', '8/10']","pop,r&b,funk"
car seat headrest,Twin Fantasy (Face to Face),20-Feb-18,2018,8,"['matador', 'rock', 'indie', 'singer-songwriter', '8/10']","rock,singer-songwriter"
current 93,The Light Is Leaving Us All,31-Oct-18,2018,8,"['the spheres', 'self-released', 'other', 'neofolk', 'avant-folk', 'poetry', '8/10']",folk
dayme arocena,Cubafonia,13-Feb-18,2018,8,"['brownswood', 'other', 'rumba', 'latin jazz', '8/10']",jazz
denzel curry,TA13OO,30-Jul-18,2018,8,"['loma vista', 'rap', 'hip hop', 'trap', 'hardcore hip hop', 'conscious', '8/10']",hip hop
earl sweatshirt,Some Rap Songs,4-Dec-18,2018,8,"['tan cressida', 'rap', 'hip hop', 'experimental hip hop', 'jazz rap', 'glitch hop', 'abstract hip hop', '8/10']","hip hop,jazz,experimental"
frank ocean,Endless,20-May-18,2018,8,"['reissue', 'pop', 'ambient pop', 'alternative r&b', 'neo-soul', '8/10']","pop,r&b,soul,ambient"
ghost,Prequelle,8-Jun-18,2018,8,"['loma vista', 'loud rock', 'metal', 'arena rock', '8/10']","rock,metal"
guerilla toss,Twisted Crystal,21-Sep-18,2018,8,"['dfa', 'pop', 'art pop', 'zolo', 'neo-psychedelia', 'dance-punk', '8/10']","pop,dance,punk"
haru nemuri,Haru to Shura,18-Jul-18,2018,8,"['perfect', 'japan', 'j-pop', 'noise pop', 'rock', 'rap', 'post-hardcore', 'experimental rock', '8/10', 'hip hop']","hip hop,pop,rock,experimental"
hermit and the recluse,Orpheus vs. the Sirens,27-Aug-18,2018,8,"['animoss', 'orpheus vs. the sirens', 'collaboration', 'rap', 'hip hop', 'abstract hip hop', 'east coast', 'self-released', '8/10']",hip hop
hmltd,Hate Music Last Time Delete,15-Aug-18,2018,8,"['ep', 'sony', 'uk', 'pop', 'synthpop', 'new wave', 'post-punk', 'art pop', '8/10']","pop,punk"
hop along,"Bark Your Head Off, Dog",25-Apr-18,2018,8,"['saddle creek', 'rock', 'indie', 'chamber pop', '8/10']","pop,rock"
iglooghost,Clear Tamei / Steel Mogu,17-Aug-18,2018,8,"['steel mogu', 'ep', 'self-released', 'electronic', 'wonky', 'glitch hop', ""drill 'n' bass"", '8/10', '7/10']",electronic
imperial triumphant,Vile Luxury,10-Aug-18,2018,8,"['gilead media', 'loud rock', 'metal', 'technical death metal', 'black metal', 'avant-garde jazz', '8/10']","jazz,rock,metal"
j.i.d,DiCaprio 2,30-Nov-18,2018,8,"['dreamville', 'rap', 'hip hop', 'trap', 'southern hip hop', 'conscious hip hop', 'hardcore hip hop', '8/10']",hip hop
janelle monae,Dirty Computer,1-May-18,2018,8,"['bad boy', 'pop', 'contemporary r&b', 'art pop', 'synth funk', 'neo-soul', 'synthpop', 'conscious hip hop', '8/10']","hip hop,pop,r&b,soul,funk"
"jean grae<,>quelle chris",Everything's Fine,6-Apr-18,2018,8,"[""everything's fine"", 'mello music group', 'rap', 'hip hop', 'abstract hip hop', 'jazz rap', '8/10']","hip hop,jazz"
jpegmafia,Veteran,22-Jan-18,2018,8,"['deathbomb arc', 'rap', 'hip hop', 'experimental hip hop', 'trap', 'pop rap', 'sound collage', '8/10']","hip hop,pop,experimental"
judas priest,Firepower,22-Mar-18,2018,8,"['epic', 'loud rock', 'heavy metal', '8/10']","rock,metal"
julia holter,Aviary,2-Nov-18,2018,8,"['domino', 'pop', 'art pop', 'progressive pop', '8/10']",pop
kali uchis,Isolation,13-Apr-18,2018,8,"['pop', 'virgin', 'neo-soul', 'contemporary r&b', '8/10']","pop,r&b,soul"
kanye west,ye,4-Jun-18,2018,8,"['g.o.o.d. music', 'rap', 'hip hop', 'pop rap', 'experimental hip hop', 'neo-soul', '8/10']","hip hop,pop,soul,experimental"
kanye west,The Life of Pablo (Redux),29-Jan-18,2018,8,"['g.o.o.d. music', 'rap', 'hip hop', 'pop rap', 'experimental hip hop', '8/10']","hip hop,pop,experimental"
kero kero bonito,Time 'n' Place,4-Oct-18,2018,8,"['polyvinyl', 'pop', 'indie', 'twee pop', 'synthpop', 'noise pop', '8/10']",pop
louis cole,Time,24-Aug-18,2018,8,"['brainfeeder', 'synth funk', 'pop', 'synthpop', 'sophisti-pop', '8/10']","pop,funk"
mgmt,Little Dark Age,12-Feb-18,2018,8,"['columbia', 'pop', 'synthpop', 'hypnagogic pop', 'jangle pop', 'psych pop', '8/10']",pop
noname,Room 25,18-Sep-18,2018,8,"['self-released', 'rap', 'hip hop', 'jazz rap', 'conscious', 'neo-soul', '8/10']","hip hop,soul,jazz"
polyphia,New Levels New Devils,18-Oct-18,2018,8,"['equal vision', 'rock', 'math rock', '8/10']",rock
pusha t,DAYTONA,28-May-18,2018,8,"['good music', 'rap', 'hip hop', 'hardcore hip hop', '8/10']",hip hop
rosalia,El mal querer,6-Nov-18,2018,8,"['sony', 'pop', 'flamenco', 'art pop', 'alternative r&b', '8/10']","pop,r&b"
screaming females,All at Once,27-Feb-18,2018,8,"['don giovanni', 'rock', 'indie', 'punk', 'garage rock', '8/10']","rock,punk"
sleep,The Sciences,24-Apr-18,2018,8,"['third man', 'loud rock', 'stoner metal', 'doom metal', '8/10']","rock,metal"
sons of kemet,Your Queen Is a Reptile,17-Apr-18,2018,8,"['impulse', 'other', 'jazz', 'afro-jazz', '8/10']",jazz
sophie,Oil of Every Pearl's Un-Insides,27-Jun-18,2018,8,"['msmsmsm', 'pop', 'electronic', 'art pop', 'post-industrial', 'bubblegum bass', 'ambient', '8/10']","pop,electronic,ambient"
the voidz,Virtue,3-Apr-18,2018,8,"['rca', 'cult', 'rock', 'experimental rock', 'hypnagogic pop', 'synth punk', 'neo-psychedelia', '8/10']","pop,rock,punk,experimental"
tropical fuck storm,A Laughing Death in Meatspace,19-Jun-18,2018,8,"['mistletone', 'melbourne', 'rock', 'post-punk', 'punk blues', 'psychedelic rock', '8/10']","rock,punk,psychedelic"
twenty one pilots,Trench,8-Oct-18,2018,8,"['fueled by ramen', 'pop', 'indie', 'hip hop', 'rap', 'alternative rock', 'reggae', '8/10']","hip hop,pop,rock"
u.s. girls,In a Poem Unlimited,23-Feb-18,2018,8,"['4ad', 'pop', 'art pop', 'psych pop', 'neo-psychedelia', '8/10']",pop
zeal & ardor,Stranger Fruit,11-Jul-18,2018,8,"['self-released', 'loud rock', 'black metal', 'spirituals', 'avant-garde metal', 'alternative metal', '8/10']","rock,metal"
alex cameron,Miami Memory,16-Sep-19,2019,8,"['secretly canadian', 'rock', 'pop rock', 'synthpop', 'heartland', '8/10']","pop,rock"
ana frango eletrico,Little Electric Chicken Heart,21-Oct-19,2019,8,"['brazil', 'selo risco', 'rock', 'chamber pop', 'indie', 'samba', 'jazz', '8/10']","pop,jazz,rock"
anamanaguchi,[USA],7-Nov-19,2019,8,"['polyvinyl', 'electronic', 'chiptune', 'bitpop', '8/10']","pop,electronic"
ariana grande,"thank u, next",12-Feb-19,2019,8,"['republic', 'pop', 'contemporary r&b', 'trap', 'electropop', '8/10', 'hip hop']","hip hop,pop,r&b"
beyonce,HOMECOMING: The Live Album,27-Apr-19,2019,8,"['live', 'coachella', 'parkwood', 'pop', 'contemporary r&b', 'brass', 'pop rap', '8/10', 'hip hop']","hip hop,pop,r&b"
billie eilish,"When We All Fall Asleep, Where Do We Go?",1-Apr-19,2019,8,"['interscope', 'darkroom', 'pop', 'electropop', 'alternative r&b', '8/10']","pop,r&b"
"billy woods<,>kenny segal",Hiding Places,5-Apr-19,2019,8,"['hiding places', 'collab', 'collaboration', 'backwoodz studioz', 'rap', 'hip hop', 'abstract hip hop', '8/10']",hip hop
black midi,Schlagenheim,28-Jun-19,2019,8,"['rough trade', 'rock', 'experimental rock', 'noise rock', 'math rock', 'post-punk', 'no wave', '8/10']","rock,punk,experimental"
"blu<,>oh no",A Long Red Hot Los Angeles Summer Night,5-Mar-19,2019,8,"['a long red hot los angeles summer night', 'collab', 'collaboration', 'nature sounds', 'rap', 'hip hop', 'west coast', '8/10']",hip hop
brockhampton,GINGER,26-Aug-19,2019,8,"['rca', 'question everything', 'rap', 'hip hop', 'pop', 'alternative hip hop', 'alternative r&b', '8/10']","hip hop,pop,r&b"
caroline polachek,Pang,24-Oct-19,2019,8,"['columbia', 'pop', 'art pop', 'electropop', 'alternative r&b', 'pc music', '8/10']","pop,r&b"
clipping.,There Existed an Addiction to Blood,26-Oct-19,2019,8,"['sub pop', 'rap', 'hip hop', 'industrial hip hop', 'experimental hip hop', 'noise', 'field recordings', 'horrorcore', '8/10']","hip hop,pop,experimental"
danny brown,uknowhatimsayin¿,8-Oct-19,2019,8,"['warp', 'rap', 'hip hop', 'alternative hip hop', 'hardcore hip hop', 'jazz rap', 'boom bap', '8/10']","hip hop,jazz"
daphni,Sizzling,27-Jun-19,2019,8,"['ep', 'jiaolong', 'electronic', 'nu-disco', 'tech house', '8/10']","electronic,house"
denzel curry,ZUU,6-Jun-19,2019,8,"['loma vista', 'rap', 'hip hop', 'southern hip hop', 'trap', '8/10']",hip hop
dorian electra,Flamboyant,29-Jul-19,2019,8,"['self-released', 'pop', 'bubblegum bass', 'electropop', '8/10']",pop
flume,Hi This Is Flume,23-Mar-19,2019,8,"['mixtape', 'future classic', 'electronic', 'wonky', 'glitch hop', 'trap', 'deconstructed club', '8/10', 'hip hop']","hip hop,electronic"
"freddie gibbs<,>madlib",Bandana,4-Jul-19,2019,8,"['bandana', 'collaboration', 'keep cool', 'rap', 'hip hop', 'gangsta rap', 'boom bap', 'jazz rap', '8/10']","hip hop,jazz"
hobo johnson,The Fall of Hobo Johnson,2-Oct-19,2019,8,"['reprise', 'rap', 'hip hop', 'emo', 'alternative rock', 'spoken word', '8/10']","hip hop,rock"
jpegmafia,All My Heroes Are Cornballs,17-Sep-19,2019,8,"['eqt', 'rap', 'hip hop', 'glitch', 'industrial', 'experimental hip hop', 'alternative r&b', '8/10']","hip hop,r&b,experimental"
kankyō ongaku,"Japanese Ambient, Environmental & New Age Music 1980-1990",1-Mar-19,2019,8,"['compilation', 'light in the attic', 'electronic', 'ambient', 'new age', '8/10']","electronic,ambient"
king gizzard & the lizard wizard,Infest the Rats' Nest,20-Aug-19,2019,8,"['flightless', 'rock', 'metal', 'loud rock', 'thrash', 'psychedelic', 'heavy psych', '8/10']","rock,metal,psychedelic"
kirin j. callinan,Return to Center,3-Jul-19,2019,8,"['terrible', 'pop', 'rock', 'art pop', 'sophisti-pop', 'covers', '8/10']","pop,rock"
lana del rey,Norman Fucking Rockwell!,5-Sep-19,2019,8,"['nfr', 'interscope', 'pop', 'dream pop', 'soft rock', 'chamber pop', 'singer-songwriter', '8/10']","pop,rock,singer-songwriter"
lightning bolt,Sonic Citadel,22-Oct-19,2019,8,"['rock', 'noise rock', 'thrill jockey', '8/10']",rock
lizzo,Cuz I Love You,22-Apr-19,2019,8,"['atlantic', 'rap', 'hip hop', 'pop', 'soul', 'r&b', '8/10']","hip hop,pop,r&b,soul"
